name;prob_fac;sex;year
Helmut / Helmuth;66;male;1955
Martin;66;male;1955
Frank;66;male;1955
Gerhard;66;male;1955
Harald;66;male;1955
Jens;66;male;1955
Bernhard;66;male;1955
Reinhardt;66;male;1955
Horst;66;male;1955
Gerd / Gert;66;male;1955
Rüdiger;66;male;1955
Angelika;162.5;female;1954
Monika;156.0;female;1954
Gabriele;149.5;female;1954
Renate;143.0;female;1954
Karin;136.5;female;1954
Barbara;130.0;female;1954
Brigitte;123.5;female;1954
Ursula;117.0;female;1954
Birgit;110.5;female;1954
Petra;104.0;female;1954
Kornelia / Cornelia;97.5;female;1954
Sabine;65;female;1954
Jutta;65;female;1954
Elke;65;female;1954
Maria;65;female;1954
Marion;65;female;1954
Regina;65;female;1954
Ute;65;female;1954
Ingrid;65;female;1954
Sigrid;65;female;1954
Heike;65;female;1954
Silvia / Sylvia;65;female;1954
Ulrike;65;female;1954
Doris;65;female;1954
Susanne;65;female;1954
Angela;65;female;1954
Gisela;65;female;1954
Helga;65;female;1954
Christa;65;female;1954
Christine;65;female;1954
Eva;65;female;1954
Gudrun;65;female;1954
Bärbel;65;female;1954
Christiane;65;female;1954
Marlies;65;female;1954
Hans;162.5;male;1954
Wolfgang;156.0;male;1954
Klaus;149.5;male;1954
Peter;143.0;male;1954
Michael;136.5;male;1954
Thomas;130.0;male;1954
Jürgen;123.5;male;1954
Manfred;117.0;male;1954
Dieter;110.5;male;1954
Rainer;104.0;male;1954
Uwe;97.5;male;1954
Bernd;65;male;1954
Joachim;65;male;1954
Andreas;65;male;1954
Norbert;65;male;1954
Carl / Karl;65;male;1954
Holger;65;male;1954
Heinz;65;male;1954
Ulrich;65;male;1954
Helmut / Helmuth;65;male;1954
Horst;65;male;1954
Werner;65;male;1954
Frank;65;male;1954
Gerhard;65;male;1954
Günter / Günther;65;male;1954
Rolf;65;male;1954
Harald;65;male;1954
Jens;65;male;1954
Detlev;65;male;1954
Jörg;65;male;1954
Ralf;65;male;1954
Volker;65;male;1954
Josef / Joseph;65;male;1954
Hartmut;65;male;1954
Martin;65;male;1954
Sabine;170.0;female;1957
Birgit;163.2;female;1957
Petra;156.4;female;1957
Gabriele;149.6;female;1957
Monika;142.8;female;1957
Susanne;136.0;female;1957
Angelika;129.2;female;1957
Andrea;122.4;female;1957
Karin;115.6;female;1957
Brigitte;108.8;female;1957
Ute;102.0;female;1957
Martina;68;female;1957
Heike;68;female;1957
Barbara;68;female;1957
Ursula;68;female;1957
Jutta;68;female;1957
Renate;68;female;1957
Silvia / Sylvia;68;female;1957
Doris;68;female;1957
Ulrike;68;female;1957
Angela;68;female;1957
Elke;68;female;1957
Regina;68;female;1957
Kornelia / Cornelia;68;female;1957
Christiane;68;female;1957
Marion;68;female;1957
Annette / Anette;68;female;1957
Maria;68;female;1957
Ingrid;68;female;1957
Dagmar;68;female;1957
Gisela;68;female;1957
Sigrid;68;female;1957
Bettina;68;female;1957
Christine;68;female;1957
Astrid;68;female;1957
Thomas;170.0;male;1957
Michael;163.2;male;1957
Peter;156.4;male;1957
Klaus;149.6;male;1957
Wolfgang;142.8;male;1957
Hans;136.0;male;1957
Andreas;129.2;male;1957
Jürgen;122.4;male;1957
Rainer;115.6;male;1957
Uwe;108.8;male;1957
Bernd;102.0;male;1957
Frank;68;male;1957
Joachim;68;male;1957
Ralf;68;male;1957
Manfred;68;male;1957
Holger;68;male;1957
Dieter;68;male;1957
Jens;68;male;1957
Norbert;68;male;1957
Werner;68;male;1957
Carl / Karl;68;male;1957
Rolf;68;male;1957
Reinhardt;68;male;1957
Jörg;68;male;1957
Stefan / Stephan;68;male;1957
Ulrich;68;male;1957
Harald;68;male;1957
Matthias;68;male;1957
Detlev;68;male;1957
Martin;68;male;1957
Günter / Günther;68;male;1957
Helmut / Helmuth;68;male;1957
Christian;68;male;1957
Gerhard;68;male;1957
Ronald;68;male;1957
Angelika;167.5;female;1956
Sabine;160.8;female;1956
Birgit;154.1;female;1956
Monika;147.4;female;1956
Petra;140.7;female;1956
Gabriele;134.0;female;1956
Karin;127.3;female;1956
Susanne;120.6;female;1956
Ute;113.9;female;1956
Barbara;107.2;female;1956
Renate;100.5;female;1956
Brigitte;67;female;1956
Jutta;67;female;1956
Regina;67;female;1956
Elke;67;female;1956
Silvia / Sylvia;67;female;1956
Angela;67;female;1956
Martina;67;female;1956
Kornelia / Cornelia;67;female;1956
Ursula;67;female;1956
Ingrid;67;female;1956
Beate;67;female;1956
Marion;67;female;1956
Heike;67;female;1956
Andrea;67;female;1956
Maria;67;female;1956
Ulrike;67;female;1956
Doris;67;female;1956
Bärbel;67;female;1956
Anke;67;female;1956
Christiane;67;female;1956
Dagmar;67;female;1956
Gisela;67;female;1956
Astrid;67;female;1956
Marlies;67;female;1956
Michael;167.5;male;1956
Peter;160.8;male;1956
Hans;154.1;male;1956
Thomas;147.4;male;1956
Klaus;140.7;male;1956
Wolfgang;134.0;male;1956
Jürgen;127.3;male;1956
Andreas;120.6;male;1956
Rainer;113.9;male;1956
Uwe;107.2;male;1956
Bernd;100.5;male;1956
Ulrich;67;male;1956
Manfred;67;male;1956
Holger;67;male;1956
Joachim;67;male;1956
Helmut / Helmuth;67;male;1956
Norbert;67;male;1956
Carl / Karl;67;male;1956
Dieter;67;male;1956
Ralf;67;male;1956
Werner;67;male;1956
Jörg;67;male;1956
Jens;67;male;1956
Rolf;67;male;1956
Frank;67;male;1956
Stefan / Stephan;67;male;1956
Gerhard;67;male;1956
Reinhardt;67;male;1956
Christian;67;male;1956
Heinz;67;male;1956
Detlev;67;male;1956
Georg;67;male;1956
Gerd / Gert;67;male;1956
Matthias;67;male;1956
Martin;67;male;1956
Monika;155.0;female;1951
Karin;148.8;female;1951
Renate;142.6;female;1951
Brigitte;136.4;female;1951
Angelika;130.2;female;1951
Ursula;124.0;female;1951
Barbara;117.8;female;1951
Ingrid;111.6;female;1951
Marion;105.4;female;1951
Gabriele;99.2;female;1951
Gisela;93.0;female;1951
Jutta;62;female;1951
Christa;62;female;1951
Hannelore;62;female;1951
Helga;62;female;1951
Marianne;62;female;1951
Birgit;62;female;1951
Bärbel;62;female;1951
Petra;62;female;1951
Elke;62;female;1951
Maria;62;female;1951
Sigrid;62;female;1951
Sabine;62;female;1951
Gudrun;62;female;1951
Rita;62;female;1951
Marlies;62;female;1951
Doris;62;female;1951
Erika;62;female;1951
Ute;62;female;1951
Heike;62;female;1951
Susanne;62;female;1951
Christel;62;female;1951
Dagmar;62;female;1951
Elisabeth;62;female;1951
Regina;62;female;1951
Wolfgang;155.0;male;1951
Hans;148.8;male;1951
Klaus;142.6;male;1951
Peter;136.4;male;1951
Michael;130.2;male;1951
Jürgen;124.0;male;1951
Manfred;117.8;male;1951
Carl / Karl;111.6;male;1951
Dieter;105.4;male;1951
Bernd;99.2;male;1951
Rainer;93.0;male;1951
Werner;62;male;1951
Gerhard;62;male;1951
Horst;62;male;1951
Uwe;62;male;1951
Günter / Günther;62;male;1951
Rolf;62;male;1951
Thomas;62;male;1951
Reinhardt;62;male;1951
Norbert;62;male;1951
Holger;62;male;1951
Helmut / Helmuth;62;male;1951
Ralf;62;male;1951
Joachim;62;male;1951
Heinz;62;male;1951
Harald;62;male;1951
Gerd / Gert;62;male;1951
Walter;62;male;1951
Jens;62;male;1951
Ulrich;62;male;1951
Detlev;62;male;1951
Herbert;62;male;1951
Georg;62;male;1951
Curt / Kurt;62;male;1951
Andreas;62;male;1951
Brigitte;152.5;female;1950
Renate;146.4;female;1950
Karin;140.3;female;1950
Angelika;134.2;female;1950
Monika;128.1;female;1950
Ursula;122.0;female;1950
Ingrid;115.9;female;1950
Marion;109.8;female;1950
Barbara;103.7;female;1950
Gisela;97.6;female;1950
Helga;91.5;female;1950
Jutta;61;female;1950
Hannelore;61;female;1950
Gabriele;61;female;1950
Birgit;61;female;1950
Christa;61;female;1950
Marianne;61;female;1950
Bärbel;61;female;1950
Maria;61;female;1950
Elke;61;female;1950
Petra;61;female;1950
Rita;61;female;1950
Sigrid;61;female;1950
Christine;61;female;1950
Erika;61;female;1950
Gudrun;61;female;1950
Marlies;61;female;1950
Ute;61;female;1950
Christel;61;female;1950
Regina;61;female;1950
Christiane;61;female;1950
Ruth;61;female;1950
Sabine;61;female;1950
Dagmar;61;female;1950
Elisabeth;61;female;1950
Peter;152.5;male;1950
Hans;146.4;male;1950
Wolfgang;140.3;male;1950
Klaus;134.2;male;1950
Manfred;128.1;male;1950
Jürgen;122.0;male;1950
Michael;115.9;male;1950
Bernd;109.8;male;1950
Werner;103.7;male;1950
Günter / Günther;97.6;male;1950
Uwe;91.5;male;1950
Dieter;61;male;1950
Carl / Karl;61;male;1950
Helmut / Helmuth;61;male;1950
Rainer;61;male;1950
Gerhard;61;male;1950
Horst;61;male;1950
Harald;61;male;1950
Joachim;61;male;1950
Rolf;61;male;1950
Holger;61;male;1950
Heinz;61;male;1950
Reinhardt;61;male;1950
Gerd / Gert;61;male;1950
Norbert;61;male;1950
Thomas;61;male;1950
Ulrich;61;male;1950
Herbert;61;male;1950
Detlev;61;male;1950
Josef / Joseph;61;male;1950
Walter;61;male;1950
Wilfried;61;male;1950
Alexander;61;male;1950
Lothar;61;male;1950
Rüdiger;61;male;1950
Monika;160.0;female;1953
Brigitte;153.6;female;1953
Angelika;147.2;female;1953
Karin;140.8;female;1953
Gabriele;134.4;female;1953
Renate;128.0;female;1953
Birgit;121.6;female;1953
Ursula;115.2;female;1953
Petra;108.8;female;1953
Marion;102.4;female;1953
Barbara;96.0;female;1953
Elke;64;female;1953
Ingrid;64;female;1953
Jutta;64;female;1953
Sabine;64;female;1953
Kornelia / Cornelia;64;female;1953
Bärbel;64;female;1953
Maria;64;female;1953
Ute;64;female;1953
Susanne;64;female;1953
Helga;64;female;1953
Gisela;64;female;1953
Gudrun;64;female;1953
Regina;64;female;1953
Sigrid;64;female;1953
Christa;64;female;1953
Marlies;64;female;1953
Silvia / Sylvia;64;female;1953
Hannelore;64;female;1953
Rita;64;female;1953
Angela;64;female;1953
Heike;64;female;1953
Christiane;64;female;1953
Eva;64;female;1953
Ulrike;64;female;1953
Peter;160.0;male;1953
Michael;153.6;male;1953
Wolfgang;147.2;male;1953
Klaus;140.8;male;1953
Hans;134.4;male;1953
Jürgen;128.0;male;1953
Bernd;121.6;male;1953
Manfred;115.2;male;1953
Thomas;108.8;male;1953
Dieter;102.4;male;1953
Carl / Karl;96.0;male;1953
Uwe;64;male;1953
Rainer;64;male;1953
Joachim;64;male;1953
Holger;64;male;1953
Reinhardt;64;male;1953
Norbert;64;male;1953
Andreas;64;male;1953
Günter / Günther;64;male;1953
Werner;64;male;1953
Rolf;64;male;1953
Ulrich;64;male;1953
Gerhard;64;male;1953
Horst;64;male;1953
Detlev;64;male;1953
Harald;64;male;1953
Helmut / Helmuth;64;male;1953
Frank;64;male;1953
Ralf;64;male;1953
Heinz;64;male;1953
Jens;64;male;1953
Christian;64;male;1953
Jörg;64;male;1953
Gerd / Gert;64;male;1953
Rüdiger;64;male;1953
Monika;157.5;female;1952
Angelika;151.2;female;1952
Karin;144.9;female;1952
Brigitte;138.6;female;1952
Renate;132.3;female;1952
Ursula;126.0;female;1952
Barbara;119.7;female;1952
Gabriele;113.4;female;1952
Jutta;107.1;female;1952
Ingrid;100.8;female;1952
Birgit;94.5;female;1952
Marion;63;female;1952
Petra;63;female;1952
Maria;63;female;1952
Gisela;63;female;1952
Kornelia / Cornelia;63;female;1952
Bärbel;63;female;1952
Rita;63;female;1952
Elke;63;female;1952
Christa;63;female;1952
Helga;63;female;1952
Sabine;63;female;1952
Susanne;63;female;1952
Hannelore;63;female;1952
Dagmar;63;female;1952
Regina;63;female;1952
Christel;63;female;1952
Sigrid;63;female;1952
Elisabeth;63;female;1952
Christine;63;female;1952
Marianne;63;female;1952
Silvia / Sylvia;63;female;1952
Ute;63;female;1952
Doris;63;female;1952
Gudrun;63;female;1952
Hans;157.5;male;1952
Klaus;151.2;male;1952
Wolfgang;144.9;male;1952
Peter;138.6;male;1952
Jürgen;132.3;male;1952
Michael;126.0;male;1952
Manfred;119.7;male;1952
Bernd;113.4;male;1952
Rainer;107.1;male;1952
Dieter;100.8;male;1952
Thomas;94.5;male;1952
Carl / Karl;63;male;1952
Uwe;63;male;1952
Günter / Günther;63;male;1952
Rolf;63;male;1952
Holger;63;male;1952
Helmut / Helmuth;63;male;1952
Werner;63;male;1952
Joachim;63;male;1952
Gerhard;63;male;1952
Horst;63;male;1952
Harald;63;male;1952
Reinhardt;63;male;1952
Heinz;63;male;1952
Norbert;63;male;1952
Andreas;63;male;1952
Ulrich;63;male;1952
Ralf;63;male;1952
Walter;63;male;1952
Detlev;63;male;1952
Gerd / Gert;63;male;1952
Volker;63;male;1952
Christian;63;male;1952
Alexander;63;male;1952
Bernhard;63;male;1952
Sabine;175.0;female;1959
Petra;168.0;female;1959
Susanne;161.0;female;1959
Birgit;154.0;female;1959
Gabriele;147.0;female;1959
Martina;140.0;female;1959
Andrea;133.0;female;1959
Karin;126.0;female;1959
Ute;119.0;female;1959
Angelika;112.0;female;1959
Monika;105.0;female;1959
Kornelia / Cornelia;70;female;1959
Brigitte;70;female;1959
Heike;70;female;1959
Beate;70;female;1959
Christine;70;female;1959
Barbara;70;female;1959
Ulrike;70;female;1959
Angela;70;female;1959
Bettina;70;female;1959
Marion;70;female;1959
Silvia / Sylvia;70;female;1959
Ursula;70;female;1959
Regina;70;female;1959
Claudia;70;female;1959
Jutta;70;female;1959
Christiane;70;female;1959
Anke;70;female;1959
Bärbel;70;female;1959
Doris;70;female;1959
Annette / Anette;70;female;1959
Dagmar;70;female;1959
Kirsten;70;female;1959
Renate;70;female;1959
Marina;70;female;1959
Michael;175.0;male;1959
Thomas;168.0;male;1959
Andreas;161.0;male;1959
Peter;154.0;male;1959
Klaus;147.0;male;1959
Hans;140.0;male;1959
Uwe;133.0;male;1959
Wolfgang;126.0;male;1959
Frank;119.0;male;1959
Jürgen;112.0;male;1959
Bernd;105.0;male;1959
Jörg;70;male;1959
Ralf;70;male;1959
Martin;70;male;1959
Manfred;70;male;1959
Joachim;70;male;1959
Stefan / Stephan;70;male;1959
Holger;70;male;1959
Jens;70;male;1959
Rainer;70;male;1959
Norbert;70;male;1959
Matthias;70;male;1959
Dieter;70;male;1959
Christian;70;male;1959
Detlev;70;male;1959
Volker;70;male;1959
Gerhard;70;male;1959
Rüdiger;70;male;1959
Harald;70;male;1959
Roland;70;male;1959
Werner;70;male;1959
Karsten;70;male;1959
Torsten;70;male;1959
Olaf;70;male;1959
Christoph;70;male;1959
Sabine;172.5;female;1958
Petra;165.6;female;1958
Gabriele;158.7;female;1958
Birgit;151.8;female;1958
Susanne;144.9;female;1958
Monika;138.0;female;1958
Angelika;131.1;female;1958
Karin;124.2;female;1958
Andrea;117.3;female;1958
Brigitte;110.4;female;1958
Heike;103.5;female;1958
Ute;69;female;1958
Barbara;69;female;1958
Regina;69;female;1958
Silvia / Sylvia;69;female;1958
Claudia;69;female;1958
Angela;69;female;1958
Kornelia / Cornelia;69;female;1958
Marion;69;female;1958
Martina;69;female;1958
Annette / Anette;69;female;1958
Christine;69;female;1958
Dagmar;69;female;1958
Ursula;69;female;1958
Christiane;69;female;1958
Renate;69;female;1958
Ulrike;69;female;1958
Ingrid;69;female;1958
Maria;69;female;1958
Doris;69;female;1958
Jutta;69;female;1958
Beate;69;female;1958
Bettina;69;female;1958
Elke;69;female;1958
Anke;69;female;1958
Thomas;172.5;male;1958
Michael;165.6;male;1958
Andreas;158.7;male;1958
Peter;151.8;male;1958
Hans;144.9;male;1958
Jürgen;138.0;male;1958
Klaus;131.1;male;1958
Uwe;124.2;male;1958
Wolfgang;117.3;male;1958
Rainer;110.4;male;1958
Bernd;103.5;male;1958
Ralf;69;male;1958
Jörg;69;male;1958
Frank;69;male;1958
Matthias;69;male;1958
Holger;69;male;1958
Joachim;69;male;1958
Manfred;69;male;1958
Stefan / Stephan;69;male;1958
Martin;69;male;1958
Dieter;69;male;1958
Norbert;69;male;1958
Jens;69;male;1958
Ulrich;69;male;1958
Volker;69;male;1958
Rolf;69;male;1958
Werner;69;male;1958
Christian;69;male;1958
Rüdiger;69;male;1958
Heinz;69;male;1958
Gerhard;69;male;1958
Harald;69;male;1958
Karsten;69;male;1958
Detlev;69;male;1958
Georg;69;male;1958
Ilse;77.5;female;1920
Hildegard;74.4;female;1920
Gertrud;71.3;female;1920
Irmgard;68.2;female;1920
Gerda;65.1;female;1920
Lieselotte;62.0;female;1920
Elfriede;58.9;female;1920
Ursula;55.8;female;1920
Edith;52.7;female;1920
Erna;49.6;female;1920
Erika;46.5;female;1920
Margarethe;31;female;1920
Anneliese;31;female;1920
Ingeborg;31;female;1920
Hertha;31;female;1920
Elisabeth;31;female;1920
Charlotte;31;female;1920
Martha;31;female;1920
Anna;31;female;1920
Käthe;31;female;1920
Else;31;female;1920
Maria;31;female;1920
Irma;31;female;1920
Ruth;31;female;1920
Helga;31;female;1920
Frieda / Frida;31;female;1920
Helene;31;female;1920
Annemarie;31;female;1920
Anni;31;female;1920
Carla;31;female;1920
Lotte;31;female;1920
Margot;31;female;1920
Hedwig;31;female;1920
Gisela;31;female;1920
Hans;77.5;male;1920
Carl / Karl;74.4;male;1920
Heinz;71.3;male;1920
Curt / Kurt;68.2;male;1920
Werner;65.1;male;1920
Walter;62.0;male;1920
Günter / Günther;58.9;male;1920
Herbert;55.8;male;1920
Helmut / Helmuth;52.7;male;1920
Gerhard;49.6;male;1920
Willi / Willy;46.5;male;1920
Rudolf;31;male;1920
Otto;31;male;1920
Ernst;31;male;1920
Heinrich;31;male;1920
Hermann;31;male;1920
Wilhelm;31;male;1920
Erich;31;male;1920
Horst;31;male;1920
Alfred;31;male;1920
Fritz;31;male;1920
Paul;31;male;1920
Friedrich;31;male;1920
Erwin;31;male;1920
Rolf;31;male;1920
Johannes;31;male;1920
Bruno;31;male;1920
Franz;31;male;1920
Georg;31;male;1920
Richard;31;male;1920
Wolfgang;31;male;1920
Albert;31;male;1920
Harry;31;male;1920
Johann;31;male;1920
Josef / Joseph;31;male;1920
Gertrud;80.0;female;1921
Ilse;76.8;female;1921
Hildegard;73.6;female;1921
Ingeborg;70.4;female;1921
Gerda;67.2;female;1921
Irmgard;64.0;female;1921
Ursula;60.8;female;1921
Elisabeth;57.6;female;1921
Lieselotte;54.4;female;1921
Elfriede;51.2;female;1921
Margarethe;48.0;female;1921
Edith;32;female;1921
Erika;32;female;1921
Anneliese;32;female;1921
Hertha;32;female;1921
Käthe;32;female;1921
Erna;32;female;1921
Anna;32;female;1921
Ruth;32;female;1921
Maria;32;female;1921
Else;32;female;1921
Margot;32;female;1921
Charlotte;32;female;1921
Martha;32;female;1921
Frieda / Frida;32;female;1921
Helga;32;female;1921
Irma;32;female;1921
Lotte;32;female;1921
Gisela;32;female;1921
Anni;32;female;1921
Helene;32;female;1921
Annemarie;32;female;1921
Carla;32;female;1921
Johanna;32;female;1921
Hans;80.0;male;1921
Heinz;76.8;male;1921
Carl / Karl;73.6;male;1921
Werner;70.4;male;1921
Günter / Günther;67.2;male;1921
Walter;64.0;male;1921
Curt / Kurt;60.8;male;1921
Herbert;57.6;male;1921
Gerhard;54.4;male;1921
Helmut / Helmuth;51.2;male;1921
Heinrich;48.0;male;1921
Ernst;32;male;1921
Horst;32;male;1921
Rudolf;32;male;1921
Erich;32;male;1921
Otto;32;male;1921
Alfred;32;male;1921
Willi / Willy;32;male;1921
Hermann;32;male;1921
Paul;32;male;1921
Wilhelm;32;male;1921
Franz;32;male;1921
Rolf;32;male;1921
Georg;32;male;1921
Friedrich;32;male;1921
Erwin;32;male;1921
Fritz;32;male;1921
Bruno;32;male;1921
Wolfgang;32;male;1921
Peter;32;male;1921
Richard;32;male;1921
Max;32;male;1921
Bernhard;32;male;1921
Harald;32;male;1921
Johannes;32;male;1921
Hildegard;82.5;female;1922
Ilse;79.2;female;1922
Gerda;75.9;female;1922
Gertrud;72.6;female;1922
Ursula;69.3;female;1922
Ingeborg;66.0;female;1922
Lieselotte;62.7;female;1922
Irmgard;59.4;female;1922
Elfriede;56.1;female;1922
Elisabeth;52.8;female;1922
Margarethe;49.5;female;1922
Erika;33;female;1922
Edith;33;female;1922
Anneliese;33;female;1922
Erna;33;female;1922
Ruth;33;female;1922
Anna;33;female;1922
Helga;33;female;1922
Gisela;33;female;1922
Hertha;33;female;1922
Else;33;female;1922
Käthe;33;female;1922
Maria;33;female;1922
Charlotte;33;female;1922
Margot;33;female;1922
Frieda / Frida;33;female;1922
Martha;33;female;1922
Anni;33;female;1922
Irma;33;female;1922
Annemarie;33;female;1922
Eva;33;female;1922
Johanna;33;female;1922
Marianne;33;female;1922
Inge;33;female;1922
Hans;82.5;male;1922
Heinz;79.2;male;1922
Carl / Karl;75.9;male;1922
Walter;72.6;male;1922
Günter / Günther;69.3;male;1922
Werner;66.0;male;1922
Gerhard;62.7;male;1922
Helmut / Helmuth;59.4;male;1922
Curt / Kurt;56.1;male;1922
Herbert;52.8;male;1922
Horst;49.5;male;1922
Wilhelm;33;male;1922
Rudolf;33;male;1922
Willi / Willy;33;male;1922
Heinrich;33;male;1922
Otto;33;male;1922
Alfred;33;male;1922
Hermann;33;male;1922
Ernst;33;male;1922
Erich;33;male;1922
Paul;33;male;1922
Fritz;33;male;1922
Rolf;33;male;1922
Friedrich;33;male;1922
Franz;33;male;1922
Harald;33;male;1922
Erwin;33;male;1922
Johannes;33;male;1922
Georg;33;male;1922
Johann;33;male;1922
Klaus;33;male;1922
Richard;33;male;1922
Bruno;33;male;1922
Harry;33;male;1922
Josef / Joseph;33;male;1922
Ursula;85.0;female;1923
Ilse;81.6;female;1923
Hildegard;78.2;female;1923
Ingeborg;74.8;female;1923
Gerda;71.4;female;1923
Gertrud;68.0;female;1923
Irmgard;64.6;female;1923
Elfriede;61.2;female;1923
Lieselotte;57.8;female;1923
Elisabeth;54.4;female;1923
Margarethe;51.0;female;1923
Edith;34;female;1923
Erika;34;female;1923
Helga;34;female;1923
Ruth;34;female;1923
Anneliese;34;female;1923
Hertha;34;female;1923
Gisela;34;female;1923
Erna;34;female;1923
Anna;34;female;1923
Maria;34;female;1923
Charlotte;34;female;1923
Käthe;34;female;1923
Margot;34;female;1923
Irma;34;female;1923
Inge;34;female;1923
Lisa;34;female;1923
Else;34;female;1923
Marianne;34;female;1923
Martha;34;female;1923
Annemarie;34;female;1923
Eva;34;female;1923
Lotte;34;female;1923
Luise;34;female;1923
Waltraud;34;female;1923
Hans;85.0;male;1923
Carl / Karl;81.6;male;1923
Heinz;78.2;male;1923
Günter / Günther;74.8;male;1923
Werner;71.4;male;1923
Gerhard;68.0;male;1923
Curt / Kurt;64.6;male;1923
Walter;61.2;male;1923
Herbert;57.8;male;1923
Horst;54.4;male;1923
Helmut / Helmuth;51.0;male;1923
Ernst;34;male;1923
Heinrich;34;male;1923
Rudolf;34;male;1923
Wilhelm;34;male;1923
Friedrich;34;male;1923
Willi / Willy;34;male;1923
Erich;34;male;1923
Paul;34;male;1923
Alfred;34;male;1923
Hermann;34;male;1923
Otto;34;male;1923
Wolfgang;34;male;1923
Fritz;34;male;1923
Rolf;34;male;1923
Erwin;34;male;1923
Klaus;34;male;1923
Johannes;34;male;1923
Franz;34;male;1923
Josef / Joseph;34;male;1923
Richard;34;male;1923
Georg;34;male;1923
Bruno;34;male;1923
Peter;34;male;1923
Gerd / Gert;34;male;1923
Ursula;87.5;female;1924
Ilse;84.0;female;1924
Gerda;80.5;female;1924
Ingeborg;77.0;female;1924
Hildegard;73.5;female;1924
Irmgard;70.0;female;1924
Helga;66.5;female;1924
Lieselotte;63.0;female;1924
Gertrud;59.5;female;1924
